Robot Count: 10,Node Count: 200,Robot Speed: 1
1,97
2,887
3,219
4,497
5,361
6,135
7,1429
8,661
9,901
10,877
11,292
12,810
13,477
14,95
15,869
16,270
17,283
18,282
19,288
20,1270
21,295
22,1076
23,489
24,295
25,353
26,175
27,871
28,156
29,108
30,744
31,839
32,635
33,273
34,319
35,178
36,133
37,292
38,653
39,1339
40,115
41,341
42,752
43,497
44,170
45,84
46,262
47,435
48,403
49,286
50,459
51,417
52,668
53,472
54,626
55,90
56,1268
57,293
58,895
59,518
60,465
61,299
62,297
63,692
64,499
65,298
66,290
67,283
68,76
69,706
70,656
71,1318
72,487
73,672
74,77
75,289
76,106
77,332
78,143
79,1491
80,295
81,489
82,271
83,120
84,99
85,645
86,1033
87,539
88,334
89,680
90,475
91,103
92,481
93,378
94,294
95,495
96,176
97,697
98,298
99,1096
100,111
101,490
102,99
103,580
104,479
105,229
106,136
107,118
108,125
109,294
110,93
111,315
112,271
113,681
114,87
115,487
116,487
117,654
118,474
119,75
120,490
121,291
122,67
123,688
124,696
125,644
126,292
127,688
128,294
129,105
130,304
131,251
132,492
133,869
134,274
135,689
136,615
137,296
138,297
139,83
140,90
141,476
142,293
143,366
144,291
145,376
146,1016
147,153
148,672
149,315
150,93
151,321
152,90
153,682
154,90
155,496
156,294
157,285
158,605
159,615
160,298
161,1084
162,320
163,142
164,503
165,273
166,1001
167,807
168,888
169,87
170,121
171,697
172,841
173,268
174,114
175,1459
176,187
177,1282
178,154
179,300
180,1032
181,300
182,509
183,693
184,895
185,228
186,820
187,81
188,367
189,1362
190,299
191,523
192,98
193,1224
194,97
195,705
196,93
197,1466
198,80
199,1091
200,752
201,454
202,148
203,655
204,349
205,1099
206,295
207,528
208,88
209,695
210,275
211,547
212,100
213,95
214,102
215,296
216,809
217,488
218,481
219,337
220,936
221,119
222,281
223,337
224,296
225,310
226,93
227,889
228,688
229,656
230,478
231,264
232,221
233,525
234,130
235,308
236,294
237,526
238,490
239,742
240,209
241,1303
242,108
243,675
244,356
245,72
246,117
247,356
248,277
249,685
250,687
251,807
252,485
253,153
254,118
255,304
256,178
257,263
258,351
259,148
260,1097
261,487
262,98
263,86
264,308
265,488
266,513
267,353
268,311
269,93
270,892
271,179
272,697
273,305
274,644
275,113
276,225
277,1296
278,331
279,123
280,106
281,289
282,106
283,95
284,253
285,1890
286,90
287,322
288,335
289,458
290,876
291,235
292,282
293,295
294,262
295,99
296,1090
297,854
298,289
299,94
300,107
301,82
302,421
303,77
304,95
305,291
306,70
307,92
308,87
309,131
310,57
311,88
312,98
313,298
314,659
315,668
316,197
317,807
318,650
319,324
320,80
321,119
322,696
323,296
324,343
325,498
326,90
327,536
328,270
329,263
330,476
331,473
332,1096
333,90
334,251
335,166
336,96
337,494
338,283
339,97
340,531
341,526
342,738
343,325
344,96
345,229
346,94
347,207
348,290
349,496
350,291
351,497
352,91
353,873
354,105
355,97
356,233
357,300
358,285
359,98
360,291
361,488
362,531
363,86
364,288
365,97
366,286
367,184
368,495
369,297
370,295
371,639
372,118
373,68
374,519
375,95
376,283
377,294
378,94
379,441
380,293
381,290
382,380
383,508
384,698
385,82
386,491
387,637
388,287
389,295
390,61
391,296
392,120
393,314
394,488
395,109
396,123
397,306
398,1285
399,639
400,298
401,489
402,107
403,893
404,102
405,295
406,495
407,1015
408,130
409,272
410,174
411,286
412,846
413,97
414,660
415,266
416,370
417,336
418,351
419,495
420,494
421,315
422,316
423,297
424,99
425,91
426,87
427,487
428,460
429,92
430,98
431,291
432,496
433,299
434,98
435,284
436,376
437,490
438,94
439,91
440,99
441,120
442,493
443,870
444,89
445,466
446,418
447,96
448,889
449,98
450,332
451,99
452,293
453,298
454,91
455,404
456,99
457,234
458,439
459,540
460,531
461,216
462,190
463,504
464,249
465,363
466,506
467,490
468,292
469,463
470,126
471,161
472,889
473,276
474,94
475,1098
476,607
477,166
478,135
479,93
480,248
481,285
482,277
483,284
484,401
485,97
486,543
487,678
488,330
489,458
490,87
491,976
492,159
493,88
494,281
495,180
496,296
497,547
498,294
499,589
500,471
501,686
502,287
503,287
504,1271
505,347
506,91
507,277
508,483
509,301
510,502
511,286
512,96
513,280
514,360
515,470
516,571
517,108
518,419
519,100
520,359
521,286
522,96
523,479
524,673
525,110
526,670
527,311
528,290
529,489
530,299
531,320
532,497
533,80
534,356
535,487
536,301
537,561
538,279
539,91
540,1441
541,283
542,98
543,75
544,81
545,122
546,519
547,264
548,160
549,112
550,130
551,309
552,465
553,99
554,422
555,479
556,699
557,498
558,215
559,93
560,266
561,73
562,361
563,472
564,489
565,296
566,269
567,421
568,81
569,247
570,484
571,96
